48,1,5,4,2,1,3,0,NaN,NaN,0,NaN,NaN,53,31,9,0,0,5,NaN,NaN,NaN,NaN
38,1,3,4,2,1,3,0,NaN,NaN,50,NaN,NaN,100,100,46,1,0,3,NaN,NaN,NaN,NaN
24,1,5,4,2,1,3,1,NaN,NaN,15,NaN,NaN,100,81,22,0,0,5,NaN,NaN,NaN,NaN
25,2,3,4,2,1,3,1,NaN,NaN,67,NaN,NaN,100,78,26,0,0,3,NaN,NaN,NaN,NaN
43,2,5,4,2,1,3,1,NaN,NaN,100,NaN,NaN,33,25,19,12,0,5,NaN,NaN,NaN,NaN
20,1,2,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
59,2,2,4,2,1,3,1,NaN,NaN,100,NaN,NaN,50,50,50,50,1,2,NaN,NaN,NaN,NaN
21,1,4,4,2,1,3,1,NaN,NaN,20,NaN,NaN,80,35,15,0,1,4,NaN,NaN,NaN,NaN
19,2,1,4,2,1,3,1,NaN,NaN,35,NaN,NaN,100,91,73,52,0,1,NaN,NaN,NaN,NaN
24,2,5,4,2,1,3,0,NaN,NaN,30,NaN,NaN,0,0,0,0,0,5,NaN,NaN,NaN,NaN
48,1,5,4,2,1,3,0,NaN,NaN,50,NaN,NaN,25,40,60,95,0,5,NaN,NaN,NaN,NaN
29,1,1,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
37,1,1,4,2,1,3,0,NaN,NaN,76,NaN,NaN,99,84,64,41,0,1,NaN,NaN,NaN,NaN
23,2,5,4,2,1,3,1,NaN,NaN,25,NaN,NaN,40,9,8,5,0,5,NaN,NaN,NaN,NaN
57,2,2,4,2,1,3,1,NaN,NaN,24,NaN,NaN,83,79,59,10,1,2,NaN,NaN,NaN,NaN
39,1,3,4,2,1,3,0,NaN,NaN,50,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
26,1,1,4,2,1,3,1,NaN,NaN,50,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
19,1,5,4,2,1,3,1,NaN,NaN,50,NaN,NaN,58,37,21,3,0,5,NaN,NaN,NaN,NaN
35,2,2,4,2,1,3,0,NaN,NaN,44,NaN,NaN,100,78,89,24,1,2,NaN,NaN,NaN,NaN
38,2,1,4,2,1,3,0,NaN,NaN,49,NaN,NaN,100,100,92,85,0,1,NaN,NaN,NaN,NaN
38,1,1,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,91,76,59,0,1,NaN,NaN,NaN,NaN
27,1,2,4,2,1,3,1,NaN,NaN,5,NaN,NaN,100,84,64,21,1,2,NaN,NaN,NaN,NaN
33,2,4,4,2,1,3,0,NaN,NaN,71,NaN,NaN,86,28,7,0,1,4,NaN,NaN,NaN,NaN
50,1,5,4,2,1,3,0,NaN,NaN,50,NaN,NaN,40,35,28,17,0,5,NaN,NaN,NaN,NaN
36,1,2,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
49,1,4,4,2,1,3,1,NaN,NaN,77,NaN,NaN,99,78,31,0,1,4,NaN,NaN,NaN,NaN
31,1,3,4,2,1,3,0,NaN,NaN,40,NaN,NaN,100,78,50,19,0,3,NaN,NaN,NaN,NaN
33,1,2,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
33,2,4,4,2,1,3,1,NaN,NaN,80,NaN,NaN,100,40,20,0,1,4,NaN,NaN,NaN,NaN
31,2,5,4,2,1,3,0,NaN,NaN,70,NaN,NaN,20,45,68,95,0,5,NaN,NaN,NaN,NaN
21,1,3,4,2,1,3,0,NaN,NaN,70,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
23,2,4,4,2,1,3,0,NaN,NaN,70,NaN,NaN,100,40,21,0,1,4,NaN,NaN,NaN,NaN
45,2,4,4,2,1,3,1,NaN,NaN,1,NaN,NaN,96,38,16,5,1,4,NaN,NaN,NaN,NaN
30,2,1,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,86,68,23,0,1,NaN,NaN,NaN,NaN
30,2,4,4,2,1,3,0,NaN,NaN,13,NaN,NaN,100,45,10,0,1,4,NaN,NaN,NaN,NaN
51,2,5,4,2,1,3,1,NaN,NaN,64,NaN,NaN,78,42,31,13,0,5,NaN,NaN,NaN,NaN
60,2,1,4,2,1,3,0,NaN,NaN,59,NaN,NaN,83,100,81,18,0,1,NaN,NaN,NaN,NaN
27,2,3,4,2,1,3,0,NaN,NaN,50,NaN,NaN,75,60,40,25,0,3,NaN,NaN,NaN,NaN
53,2,5,4,2,1,3,1,NaN,NaN,33,NaN,NaN,35,25,14,3,0,5,NaN,NaN,NaN,NaN
49,2,3,4,2,1,3,1,NaN,NaN,15,NaN,NaN,100,80,40,19,0,3,NaN,NaN,NaN,NaN
21,2,4,4,2,1,3,1,NaN,NaN,46,NaN,NaN,92,75,17,0,1,4,NaN,NaN,NaN,NaN
53,2,3,4,2,1,3,0,NaN,NaN,49,NaN,NaN,100,92,32,0,0,3,NaN,NaN,NaN,NaN
37,1,1,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,92,85,75,0,1,NaN,NaN,NaN,NaN
33,2,5,4,2,1,3,1,NaN,NaN,15,NaN,NaN,89,87,92,92,0,5,NaN,NaN,NaN,NaN
58,2,2,4,2,1,3,0,NaN,NaN,84,NaN,NaN,94,75,49,3,1,2,NaN,NaN,NaN,NaN
28,2,4,4,2,1,3,1,NaN,NaN,20,NaN,NaN,85,41,23,5,1,4,NaN,NaN,NaN,NaN
45,1,1,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,90,75,60,0,1,NaN,NaN,NaN,NaN
26,2,2,4,2,1,3,0,NaN,NaN,80,NaN,NaN,100,74,60,0,1,2,NaN,NaN,NaN,NaN
22,2,1,4,2,1,3,1,NaN,NaN,37,NaN,NaN,100,93,88,81,0,1,NaN,NaN,NaN,NaN
48,2,5,4,2,1,3,0,NaN,NaN,50,NaN,NaN,75,40,20,0,0,5,NaN,NaN,NaN,NaN
26,2,3,4,2,1,3,0,NaN,NaN,85,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
30,2,4,4,2,1,3,1,NaN,NaN,12,NaN,NaN,100,60,37,1,1,4,NaN,NaN,NaN,NaN
27,1,1,4,2,1,3,1,NaN,NaN,14,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
33,1,4,4,2,1,3,0,NaN,NaN,75,NaN,NaN,69,42,24,4,1,4,NaN,NaN,NaN,NaN
21,2,2,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
50,1,4,4,2,1,3,0,NaN,NaN,56,NaN,NaN,100,53,14,2,1,4,NaN,NaN,NaN,NaN
60,2,2,4,2,1,3,0,NaN,NaN,63,NaN,NaN,57,92,41,3,1,2,NaN,NaN,NaN,NaN
39,1,3,4,2,1,3,1,NaN,NaN,92,NaN,NaN,99,69,38,1,0,3,NaN,NaN,NaN,NaN
35,2,3,4,2,1,3,1,NaN,NaN,35,NaN,NaN,100,75,34,0,0,3,NaN,NaN,NaN,NaN
40,1,1,4,2,1,3,1,NaN,NaN,48,NaN,NaN,100,100,100,69,0,1,NaN,NaN,NaN,NaN
34,1,5,4,2,1,3,1,NaN,NaN,50,NaN,NaN,0,0,0,0,0,5,NaN,NaN,NaN,NaN
50,2,5,4,2,1,3,1,NaN,NaN,37,NaN,NaN,77,64,48,29,0,5,NaN,NaN,NaN,NaN
38,1,3,4,2,1,3,0,NaN,NaN,59,NaN,NaN,69,64,33,64,0,3,NaN,NaN,NaN,NaN
48,1,4,4,2,1,3,1,NaN,NaN,50,NaN,NaN,100,83,31,0,1,4,NaN,NaN,NaN,NaN
27,1,3,4,2,1,3,1,NaN,NaN,35,NaN,NaN,100,80,46,0,0,3,NaN,NaN,NaN,NaN
49,1,2,4,2,1,3,0,NaN,NaN,95,NaN,NaN,100,100,67,3,1,2,NaN,NaN,NaN,NaN
60,2,4,4,2,1,3,1,NaN,NaN,95,NaN,NaN,100,14,5,0,1,4,NaN,NaN,NaN,NaN
25,2,4,4,2,1,3,0,NaN,NaN,24,NaN,NaN,94,42,12,4,1,4,NaN,NaN,NaN,NaN
36,1,5,4,2,1,3,0,NaN,NaN,50,NaN,NaN,22,6,2,0,0,5,NaN,NaN,NaN,NaN
20,2,2,4,2,1,3,1,NaN,NaN,30,NaN,NaN,100,80,55,13,1,2,NaN,NaN,NaN,NaN
40,2,2,4,2,1,3,1,NaN,NaN,23,NaN,NaN,87,75,59,31,1,2,NaN,NaN,NaN,NaN
30,1,4,4,2,1,3,1,NaN,NaN,18,NaN,NaN,100,30,19,0,1,4,NaN,NaN,NaN,NaN
54,1,3,4,2,1,3,0,NaN,NaN,89,NaN,NaN,70,56,31,8,0,3,NaN,NaN,NaN,NaN
46,1,4,4,2,1,3,1,NaN,NaN,17,NaN,NaN,94,42,21,4,1,4,NaN,NaN,NaN,NaN
39,1,2,4,2,1,3,0,NaN,NaN,85,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
27,2,1,4,2,1,3,1,NaN,NaN,81,NaN,NaN,100,86,77,70,0,1,NaN,NaN,NaN,NaN
32,2,4,4,2,1,3,1,NaN,NaN,10,NaN,NaN,100,40,7,0,1,4,NaN,NaN,NaN,NaN
60,1,3,4,2,1,3,0,NaN,NaN,50,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
31,1,1,4,2,1,3,0,NaN,NaN,50,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
44,1,3,4,2,1,3,0,NaN,NaN,48,NaN,NaN,100,70,0,0,0,3,NaN,NaN,NaN,NaN
34,1,2,4,2,1,3,1,NaN,NaN,11,NaN,NaN,97,86,57,15,1,2,NaN,NaN,NaN,NaN
29,2,1,4,2,1,3,0,NaN,NaN,65,NaN,NaN,100,99,69,56,0,1,NaN,NaN,NaN,NaN
26,1,5,4,2,1,3,1,NaN,NaN,39,NaN,NaN,100,71,33,3,0,5,NaN,NaN,NaN,NaN
46,1,4,4,2,1,3,1,NaN,NaN,12,NaN,NaN,99,64,31,0,1,4,NaN,NaN,NaN,NaN
52,2,1,4,2,1,3,0,NaN,NaN,69,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
31,1,4,4,2,1,3,1,NaN,NaN,30,NaN,NaN,98,25,0,0,1,4,NaN,NaN,NaN,NaN
41,1,5,4,2,1,3,1,NaN,NaN,37,NaN,NaN,32,23,12,1,0,5,NaN,NaN,NaN,NaN
30,1,4,4,2,1,3,1,NaN,NaN,0,NaN,NaN,99,34,18,0,1,4,NaN,NaN,NaN,NaN
34,1,2,4,2,1,3,1,NaN,NaN,77,NaN,NaN,100,100,77,0,1,2,NaN,NaN,NaN,NaN
19,1,5,4,2,1,3,0,NaN,NaN,63,NaN,NaN,53,28,11,0,0,5,NaN,NaN,NaN,NaN
47,2,1,4,2,1,3,1,NaN,NaN,1,NaN,NaN,98,100,100,100,0,1,NaN,NaN,NaN,NaN
27,2,3,4,2,1,3,0,NaN,NaN,50,NaN,NaN,90,80,20,10,0,3,NaN,NaN,NaN,NaN
19,1,3,4,2,1,3,1,NaN,NaN,33,NaN,NaN,100,72,33,0,0,3,NaN,NaN,NaN,NaN
23,1,2,4,2,1,3,1,NaN,NaN,50,NaN,NaN,100,100,90,0,1,2,NaN,NaN,NaN,NaN
47,1,4,4,2,1,3,1,NaN,NaN,8,NaN,NaN,100,44,26,4,1,4,NaN,NaN,NaN,NaN
60,1,5,4,2,1,3,0,NaN,NaN,50,NaN,NaN,8,0,0,0,0,5,NaN,NaN,NaN,NaN
53,1,1,4,2,1,3,1,NaN,NaN,17,NaN,NaN,100,91,50,17,0,1,NaN,NaN,NaN,NaN
60,2,1,4,2,1,3,1,NaN,NaN,95,NaN,NaN,100,90,80,50,0,1,NaN,NaN,NaN,NaN
39,2,3,4,2,1,3,0,NaN,NaN,60,NaN,NaN,78,56,21,0,0,3,NaN,NaN,NaN,NaN
60,2,3,4,2,1,3,1,NaN,NaN,52,NaN,NaN,89,70,21,1,0,3,NaN,NaN,NaN,NaN
35,2,1,4,2,1,3,0,NaN,NaN,80,NaN,NaN,100,100,100,75,0,1,NaN,NaN,NaN,NaN
40,2,2,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
44,1,1,4,2,1,3,0,NaN,NaN,76,NaN,NaN,98,100,78,70,0,1,NaN,NaN,NaN,NaN
25,1,3,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
51,1,2,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
28,2,3,4,2,1,3,0,NaN,NaN,63,NaN,NaN,100,70,0,0,0,3,NaN,NaN,NaN,NaN
26,1,5,4,2,1,3,0,NaN,NaN,11,NaN,NaN,0,0,0,0,0,5,NaN,NaN,NaN,NaN
39,2,4,4,2,1,3,1,NaN,NaN,90,NaN,NaN,100,20,0,0,1,4,NaN,NaN,NaN,NaN
32,1,2,4,2,1,3,0,NaN,NaN,49,NaN,NaN,100,82,61,31,1,2,NaN,NaN,NaN,NaN
60,2,2,4,2,1,3,1,NaN,NaN,33,NaN,NaN,58,84,42,2,1,2,NaN,NaN,NaN,NaN
33,1,2,4,2,1,3,1,NaN,NaN,25,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
60,1,2,4,2,1,3,1,NaN,NaN,30,NaN,NaN,100,100,66,0,1,2,NaN,NaN,NaN,NaN
57,1,3,4,2,1,3,0,NaN,NaN,10,NaN,NaN,91,77,40,8,0,3,NaN,NaN,NaN,NaN
36,2,5,4,2,1,3,1,NaN,NaN,31,NaN,NaN,17,9,2,0,0,5,NaN,NaN,NaN,NaN
49,1,3,4,2,1,3,0,NaN,NaN,4,NaN,NaN,98,63,19,0,0,3,NaN,NaN,NaN,NaN
60,3,1,4,2,1,3,0,NaN,NaN,69,NaN,NaN,100,100,100,100,0,1,NaN,NaN,NaN,NaN
54,1,2,4,2,1,3,1,NaN,NaN,63,NaN,NaN,100,76,24,0,1,2,NaN,NaN,NaN,NaN
58,1,4,4,2,1,3,1,NaN,NaN,92,NaN,NaN,100,14,6,0,1,4,NaN,NaN,NaN,NaN
42,1,4,4,2,1,3,0,NaN,NaN,38,NaN,NaN,59,45,43,37,1,4,NaN,NaN,NaN,NaN
60,2,5,4,2,1,3,1,NaN,NaN,27,NaN,NaN,67,51,45,45,0,5,NaN,NaN,NaN,NaN
44,2,3,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,80,20,0,0,3,NaN,NaN,NaN,NaN
50,1,3,4,2,1,3,1,NaN,NaN,55,NaN,NaN,88,89,41,8,0,3,NaN,NaN,NaN,NaN
56,1,5,4,2,1,3,1,NaN,NaN,0,NaN,NaN,0,0,0,0,0,5,NaN,NaN,NaN,NaN
36,1,2,4,2,1,3,0,NaN,NaN,50,NaN,NaN,99,99,62,2,1,2,NaN,NaN,NaN,NaN
54,1,5,4,2,1,3,1,NaN,NaN,95,NaN,NaN,49,32,9,2,0,5,NaN,NaN,NaN,NaN
20,1,4,4,2,1,3,1,NaN,NaN,39,NaN,NaN,100,44,30,0,1,4,NaN,NaN,NaN,NaN
59,2,1,4,2,1,3,0,NaN,NaN,50,NaN,NaN,100,85,63,49,0,1,NaN,NaN,NaN,NaN
28,1,3,4,2,1,3,1,NaN,NaN,1,NaN,NaN,97,62,33,6,0,3,NaN,NaN,NaN,NaN
35,1,2,4,2,1,3,0,NaN,NaN,60,NaN,NaN,100,100,100,0,1,2,NaN,NaN,NaN,NaN
23,1,4,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,48,44,0,1,4,NaN,NaN,NaN,NaN
38,1,5,4,2,1,3,0,NaN,NaN,100,NaN,NaN,37,23,9,0,0,5,NaN,NaN,NaN,NaN
38,2,2,4,2,1,3,1,NaN,NaN,50,NaN,NaN,100,67,33,0,1,2,NaN,NaN,NaN,NaN
26,1,3,4,2,1,3,0,NaN,NaN,100,NaN,NaN,100,100,0,0,0,3,NaN,NaN,NaN,NaN
36,1,1,4,2,1,3,1,NaN,NaN,90,NaN,NaN,100,81,61,49,0,1,NaN,NaN,NaN,NaN
54,1,4,4,2,1,3,1,NaN,NaN,0,NaN,NaN,100,12,3,0,1,4,NaN,NaN,NaN,NaN
33,2,2,4,2,1,3,1,NaN,NaN,25,NaN,NaN,100,75,50,0,1,2,NaN,NaN,NaN,NaN
53,2,5,4,2,1,3,1,NaN,NaN,73,NaN,NaN,64,47,20,2,0,5,NaN,NaN,NaN,NaN
39,1,2,4,2,1,3,1,NaN,NaN,1,NaN,NaN,100,91,69,2,1,2,NaN,NaN,NaN,NaN
58,1,1,4,2,1,3,0,NaN,NaN,53,NaN,NaN,100,85,81,62,0,1,NaN,NaN,NaN,NaN
40,1,4,4,2,1,3,1,NaN,NaN,92,NaN,NaN,100,72,17,0,1,4,NaN,NaN,NaN,NaN
59,2,2,4,2,1,3,0,NaN,NaN,93,NaN,NaN,97,98,97,0,1,2,NaN,NaN,NaN,NaN
26,2,5,4,2,1,3,0,NaN,NaN,20,NaN,NaN,47,19,9,0,0,5,NaN,NaN,NaN,NaN
27,1,3,4,2,1,3,1,NaN,NaN,92,NaN,NaN,100,88,34,0,0,3,NaN,NaN,NaN,NaN
