loss_avoid experiment

16.3246628131021	1
4.55901547641245	1
5.45964912280701	1
-1.32873563218391	1
11.7658027223569	1
-2.42800677583286	1
9.64878793662913	1
2.85714285714285	1
1.56397211230450	1
-9.22480620155040	1
7.01455851767820	1
-1.51913247026227	1
-2.22068965517241	1
5.72453371592540	1
15.4648956356736	1
8.83236994219653	1
11.5776789024842	1
2.27104189840563	1
-3.87514450867051	1
-6.98341087457118	1
0.726436781609191	1
-3.97209302325582	1
7.97235023041474	1
-6.46011560693641	1
1.05103683363318	2
3.78855452795643	2
1.92343604108310	2
0.555555555555554	2
6.23739556323826	2
-0.596534419089102	2
-0.530252816968091	2
0.571428571428571	2
0.289771080846130	2
-1.21686223381139	2
1.98135198135198	2
7.66688697951091	2
1.63865546218487	2
-4.57357265997363	2
6.02587976889654	2
-1.60427807486631	2
-11.0393258426966	2
-5.04079254079254	2
-2.89548022598870	2
1.36824164378373	2
-5.44456017422593	2
0.544692737430169	2
-0.272287686024131	2
-2.97752808988764	2
-8.33333333333334	2
-2.81191806331471	2
-7.14419475655431	2
-0.169491525423726	2
-21.8948521358160	2
4.17602996254682	2
-2.47946455734713	2
5.59925093632959	2
10.7422969187675	2
2.34252993232691	2
0.536485780752982	2
-5.27777777777777	2
0	2
3.00561797752809	2
8.99064171122994	2
-4.99999999999999	2
10.0423728813559	2
6.36871508379888	2
11.0580092287409	2
3.48837209302326	2
-4.38209181977876	2
10.6321839080460	2
6.01604278074866	3
7.04545454545454	3
18.0672268907563	3
6.71346034474526	3
2.50000000000000	3
-6.88885723781038	3
2.70141955087119	3
2.47496147919877	3
-3.78618113912232	3
2.71281128680996	3
-3.75318666792559	3
-4.07492605980940	3
7.93905372894948	3
-0.891976902492842	3
6.17017190050898	3
5.16545601291364	3
-0.0603318250377072	3
-1.51600753295669	3
-0.177662537213097	3
-1.84590690208667	3
3.67231638418079	3
12.4250936329588	3
-12.3782771535581	3
4.91995680953946	3
5.86142322097378	3
4.09283513097072	3
2.05675109502952	3
2.06896551724138	3
3.94993181375415	3
1.15168539325843	3
0.987513649527605	3
0.282485875706218	3
8.77118644067797	3
2.39700374531836	3
2.33322379231021	3
-9.22284644194756	3
4.80962908376321	3
-0.359362859362861	3
-0.555555555555556	3
7.72233860217102	3
-2.43348167787141	3
1.47113594040968	3
5.63517124119504	3
7.88674439110414	3
